  EVENTID;TYPE;AUTHOR   ;DATE      ;TIME       ;LAT     ;LON      ;DEPTH;DEPFIX;AUTHOR   ;TYPE  ;MAG ;autho2;type2;mag2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621554978;se  ;ISC      ;24/09/2020;02:12,0;6,834;-73,1328;149,7;      ;IDC      ;mb    ;2,8;IDC      ;mbtmp ;3,6;RSNC     ;ML    ;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621554994;se  ;ISC      ;24/09/2020;26:51,0;6,8652;-73,138;161,1;      ;CATAC    ;M     ;4,2;CATAC    ;mb    ;4,3;CATAC    ;MLv   ;4,2;RSNC     ;ML    ;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619461531;se  ;ISC      ;25/09/2020;36:02,6;6,8128;-73,1269;148,4;      ;IDC      ;mb    ;3;IDC      ;mbtmp ;3,8;RSNC     ;ML    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619463531;se  ;ISC      ;27/09/2020;40:27,1;6,8425;-73,1215;149,6;      ;ISC      ;mb    ;3,9;CATAC    ;M     ;4;CATAC    ;mb    ;4,2;CATAC    ;MLv   ;3,8;RSNC     ;ML    ;3;IDC      ;mb    ;3,4;IDC      ;mbtmp ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619463559;se  ;ISC      ;27/09/2020;21:58,5;6,8599;-73,0796;154,7;      ;ISC      ;mb    ;4,2;IDC      ;mb    ;3,6;IDC      ;mbtmp ;4,1;NEIC     ;mb    ;4,2;RSNC     ;ML    ;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621555359;se  ;RSNC     ;30/09/2020;05:49,5;6,86;-73,15;150;      ;RSNC     ;ML    ;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621555453;se  ;RSNC     ;1/10/2020;8:57:58;6,84;-73,17;149;      ;RSNC     ;ML    ;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619485967;se  ;ISC      ;5/10/2020;54:21,7;6,8346;-73,1515;151,7;      ;ISC      ;mb    ;4,2;RSNC     ;ML    ;3,4;NEIC     ;mb    ;4,2;IDC      ;mb    ;3,4;IDC      ;mbtmp ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621555746;se  ;ISC      ;5/10/2020;50:59,7;6,8825;-73,1301;159,5;      ;RSNC     ;ML    ;2,9;RSNC     ;MLv   ;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619500581;se  ;ISC      ;9/10/2020;39:16,5;6,9014;-73,2846;127;      ;RSNC     ;ML    ;2,8;IDC      ;mbtmp ;4,1;IDC      ;ML    ;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619500604;se  ;ISC      ;9/10/2020;57:33,5;6,8465;-73,1344;154,5;      ;RSNC     ;ML    ;3;FUNV     ;MW    ;3,6;IDC      ;mb    ;2,4;IDC      ;mbtmp ;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619502717;se  ;ISC      ;11/10/2020;15:03,5;6,8571;-73,0807;150,1;      ;ISC      ;mb    ;4,8;CATAC    ;M     ;4,6;CATAC    ;mb    ;4,6;CATAC    ;mB    ;4,8;CATAC    ;MLv   ;4,6;CATAC    ;Mw(mB);4;RSNC     ;ML    ;3,7;IDC      ;mb    ;3,4;IDC      ;mbtmp ;4,1;NEIC     ;mb    ;4,8;FUNV     ;MW    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620963603;se  ;ISC      ;12/10/2020;45:14,2;6,8647;-73,1189;158;      ;FUNV     ;MW    ;3,1;RSNC     ;ML    ;3;CATAC    ;M     ;3,8;CATAC    ;MLv   ;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620963622;se  ;ISC      ;13/10/2020;46:48,9;6,8693;-73,1323;152;      ;CATAC    ;M     ;3,3;CATAC    ;mb    ;3,5;CATAC    ;MLv   ;3,2;RSNC     ;ML    ;2,3;RSNC     ;MLv   ;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619509570;se  ;ISC      ;15/10/2020;29:29,0;6,8559;-73,1182;156,4;      ;CATAC    ;M     ;3,6;CATAC    ;mb    ;3;CATAC    ;mB    ;3,8;CATAC    ;MLv   ;3,9;CATAC    ;Mw(mB);2,8;RSNC     ;ML    ;3,3;FUNV     ;MW    ;4;IDC      ;mb    ;2,6;IDC      ;mbtmp ;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620963652;se  ;ISC      ;16/10/2020;18:32,5;6,862;-73,117;156,6;      ;CATAC    ;MLv   ;3,3;RSNC     ;ML    ;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620963656;se  ;ISC      ;17/10/2020;31:08,6;6,8543;-73,1107;156,1;      ;CATAC    ;M     ;3,5;CATAC    ;MLv   ;3,5;FUNV     ;MW    ;3,7;RSNC     ;ML    ;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619515252;se  ;ISC      ;19/10/2020;16:06,0;6,8628;-73,1014;152,9;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;3,7;IDC      ;mb    ;2,6;IDC      ;mbtmp ;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619518535;se  ;ISC      ;22/10/2020;39:12,2;6,8702;-73,1095;154,9;      ;ISC      ;mb    ;3,9;RSNC     ;ML    ;3,6;CATAC    ;M     ;4,3;CATAC    ;MLv   ;4,3;IDC      ;mb    ;3,3;IDC      ;mbtmp ;3,9;IDC      ;MS    ;3,3;NEIC     ;mb    ;4,4;FUNV     ;MW    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620963764;se  ;ISC      ;25/10/2020;00:11,0;6,8498;-73,1347;162,4;      ;RSNC     ;ML    ;2,5;FUNV     ;MW    ;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619519604;se  ;ISC      ;25/10/2020;13:46,6;6,847;-73,1086;153;      ;RSNC     ;ML    ;3,2;IDC      ;mb    ;2,9;IDC      ;mbtmp ;3,8;FUNV     ;MW    ;4;CATAC    ;M     ;3,9;CATAC    ;MLv   ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620963771;se  ;ISC      ;25/10/2020;00:50,0;6,8781;-73,0886;156,1;      ;FUNV     ;MW    ;3,6;RSNC     ;ML    ;2,4;CATAC    ;M     ;3,3;CATAC    ;MLv   ;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620963773;se  ;ISC      ;25/10/2020;24:10,3;6,8701;-73,0937;156;      ;CATAC    ;M     ;3,8;CATAC    ;mb    ;4;CATAC    ;MLv   ;3,8;RSNC     ;ML    ;2,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620963780;se  ;ISC      ;26/10/2020;30:58,0;6,8625;-73,1199;148,5;      ;CATAC    ;M     ;3,3;CATAC    ;MLv   ;3,3;RSNC     ;ML    ;2,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621557518;se  ;ISC      ;26/10/2020;32:14,0;6,8675;-73,1016;149,2;      ;RSNC     ;ML    ;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621557703;se  ;RSNC     ;28/10/2020;55:56,4;6,77;-73,12;139;      ;RSNC     ;ML    ;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620963817;se  ;ISC      ;29/10/2020;46:09,6;6,8384;-73,1341;161,8;      ;RSNC     ;ML    ;3,3;FUNV     ;MW    ;4;CATAC    ;M     ;4,1;CATAC    ;MLv   ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619512563;se  ;ISC      ;29/10/2020;57:38,3;6,8157;-73,0199;152,8;      ;ISC      ;mb    ;4,3;VAO      ;mb    ;4,6;FUNV     ;MW    ;4,8;CATAC    ;M     ;4,6;CATAC    ;mb    ;4,6;CATAC    ;mB    ;4,6;CATAC    ;MLv   ;4,9;CATAC    ;Mw(mB);3,8;CATAC    ;MwMwp ;3,6;CATAC    ;Mwp   ;4,2;GFZ      ;M     ;4,3;GFZ      ;mb    ;4,3;RSNC     ;ML    ;4,2;IDC      ;mb    ;3,9;IDC      ;mbtmp ;4,4;NEIC     ;mb    ;4,3;;;;;;;;;;;;;;;;;;
619514688;se  ;ISC      ;29/10/2020;39:47,3;6,8496;-73,1146;156,1;      ;ISC      ;mb    ;4,2;CATAC    ;M     ;4,6;CATAC    ;mb    ;5;CATAC    ;mB    ;4,9;CATAC    ;MLv   ;4,4;CATAC    ;Mw(mB);4,2;IDC      ;mb    ;3,6;IDC      ;mbtmp ;4,2;RSNC     ;ML    ;3,8;NEIC     ;mb    ;4,3;FUNV     ;MW    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621557978;se  ;ISC      ;31/10/2020;15:37,1;6,8667;-73,0845;148,9;      ;RSNC     ;ML    ;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621557983;se  ;RSNC     ;1/11/2020;09:04,5;6,77;-73,15;141;      ;RSNC     ;ML    ;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619543288;se  ;ISC      ;1/11/2020;18:09,9;6,9638;-72,9619;183,6;      ;ISC      ;mb    ;3,9;IDC      ;mb    ;3,4;IDC      ;mbtmp ;3,9;NEIC     ;mb    ;4,4;RSNC     ;ML    ;3,2;FUNV     ;MW    ;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619543397;se  ;ISC      ;3/11/2020;40:32,4;6,8766;-73,0831;153,1;      ;ISC      ;mb    ;4;RSNC     ;ML    ;3,6;CATAC    ;M     ;4,4;CATAC    ;mb    ;4,6;CATAC    ;MLv   ;4,3;IDC      ;mb    ;3,6;IDC      ;mbtmp ;4,1;FUNV     ;MW    ;4,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621558227;se  ;ISC      ;3/11/2020;48:15,4;6,86;-73,0873;161,5;      ;FUNV     ;MW    ;3,7;RSNC     ;ML    ;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620963878;se  ;ISC      ;4/11/2020;10:36,4;6,8754;-73,1335;157,6;      ;CATAC    ;M     ;3,6;CATAC    ;MLv   ;3,6;RSNC     ;ML    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621558410;se  ;ISC      ;6/11/2020;38:29,0;6,8531;-73,1273;148,7;      ;RSNC     ;ML    ;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619520482;se  ;ISC      ;6/11/2020;22:48,2;6,8666;-73,1149;151,5;      ;ISC      ;mb    ;4,2;IDC      ;mb    ;3,6;IDC      ;mbtmp ;4,1;RSNC     ;ML    ;3,8;FUNV     ;MW    ;4,3;CATAC    ;M     ;4,3;CATAC    ;mb    ;4,2;CATAC    ;mB    ;4;CATAC    ;MLv   ;4,4;CATAC    ;Mw(mB);3;NEIC     ;mb    ;4,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621558452;se  ;ISC      ;6/11/2020;13:44,5;6,9115;-73,2908;127,1;      ;FUNV     ;MW    ;3,8;RSNC     ;ML    ;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619549557;se  ;ISC      ;7/11/2020;54:56,8;6,8638;-73,0582;152,6;      ;ISC      ;mb    ;3,1;FUNV     ;MW    ;3,9;IDC      ;mb    ;3,3;IDC      ;mbtmp ;3,8;RSNC     ;ML    ;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619553160;se  ;ISC      ;8/11/2020;08:40,8;6,8701;-73,1044;147,3;      ;ISC      ;mb    ;3,6;RSNC     ;ML    ;3,2;IDC      ;mb    ;3,2;IDC      ;mbtmp ;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619554304;se  ;ISC      ;9/11/2020;10:14,7;6,8464;-73,1364;153,4;      ;ISC      ;mb    ;3,2;RSNC     ;ML    ;3,1;IDC      ;mb    ;3;IDC      ;mbtmp ;3,6;FUNV     ;MW    ;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619554369;se  ;ISC      ;10/11/2020;55:55,6;6,8582;-73,0623;156,4;      ;ISC      ;mb    ;3,3;RSNC     ;ML    ;3,3;FUNV     ;MW    ;3,7;IDC      ;mb    ;3;IDC      ;mbtmp ;3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619554407;se  ;ISC      ;10/11/2020;49:05,1;6,873;-73,1108;153,9;      ;ISC      ;mb    ;4;CATAC    ;M     ;4,3;CATAC    ;MLv   ;4,3;IDC      ;mb    ;3,5;IDC      ;mbtmp ;4;IDC      ;MS    ;3,4;RSNC     ;ML    ;3,5;FUNV     ;MW    ;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619556662;se  ;ISC      ;11/11/2020;40:52,9;6,8375;-73,0999;148,5;      ;RSNC     ;ML    ;2,6;IDC      ;mbtmp ;3,7;IDC      ;ML    ;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621558828;se  ;ISC      ;11/11/2020;30:59,6;6,8575;-73,1195;152,7;      ;RSNC     ;ML    ;2,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621558948;se  ;ISC      ;12/11/2020;38:03,5;6,8901;-73,1007;156,7;      ;RSNC     ;ML    ;2,7;FUNV     ;MW    ;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621558962;se  ;ISC      ;12/11/2020;06:10,6;6,8511;-73,1683;141,9;      ;RSNC     ;ML    ;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621558972;se  ;ISC      ;12/11/2020;19:30,2;6,8573;-73,1127;160,2;      ;RSNC     ;ML    ;2,8;FUNV     ;MW    ;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621559010;se  ;ISC      ;13/11/2020;06:51,0;6,9004;-73,1598;146,9;      ;RSNC     ;ML    ;1,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619559341;se  ;ISC      ;14/11/2020;09:00,4;6,8739;-73,0717;155,8;      ;ISC      ;mb    ;3,8;RSNC     ;ML    ;3,1;IDC      ;mb    ;3,2;IDC      ;mbtmp ;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619559368;se  ;ISC      ;14/11/2020;56:21,3;6,8528;-73,0915;154,8;      ;ISC      ;mb    ;3,5;RSNC     ;ML    ;3,1;IDC      ;mb    ;3,2;IDC      ;mbtmp ;3,7;IDC      ;MS    ;3,3;FUNV     ;MW    ;3,8;CATAC    ;MLv   ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619559390;se  ;ISC      ;15/11/2020;22:04,1;6,8407;-73,0919;160,5;      ;CATAC    ;M     ;3,9;CATAC    ;mb    ;3,9;CATAC    ;MLv   ;3,9;RSNC     ;ML    ;3;FUNV     ;MW    ;3,7;IDC      ;mb    ;2,6;IDC      ;mbtmp ;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619560331;se  ;ISC      ;16/11/2020;19:53,7;6,8539;-73,1162;153,8;      ;ISC      ;mb    ;4,3;NEIC     ;mb    ;4,6;IDC      ;mb    ;3,6;IDC      ;mbtmp ;4,2;RSNC     ;ML    ;3,7;CATAC    ;M     ;4,5;CATAC    ;MLv   ;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619553777;se  ;ISC      ;20/11/2020;56:59,8;6,8263;-73,0827;153,5;      ;ISC      ;mb    ;4,7;VAO      ;mb    ;4,3;IDC      ;mb    ;4;IDC      ;mbtmp ;4,5;RSNC     ;ML    ;4,2;CATAC    ;M     ;4,7;CATAC    ;MLv   ;4,7;GFZ      ;M     ;4,6;GFZ      ;mb    ;4,6;NEIC     ;mb    ;4,7;FUNV     ;MW    ;4,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619563760;se  ;ISC      ;20/11/2020;03:50,2;6,8491;-73,1011;152,8;      ;ISC      ;mb    ;3,9;IDC      ;mb    ;3,4;IDC      ;mbtmp ;3,9;NEIC     ;mb    ;4,1;RSNC     ;ML    ;3,7;CATAC    ;M     ;4,5;CATAC    ;MLv   ;4,5;FUNV     ;MW    ;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619569061;se  ;ISC      ;21/11/2020;03:37,2;6,8771;-73,1208;154,2;      ;ISC      ;mb    ;3,2;CATAC    ;M     ;4,1;CATAC    ;MLv   ;4,1;IDC      ;mb    ;3,1;IDC      ;mbtmp ;3,7;RSNC     ;ML    ;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619569144;se  ;ISC      ;22/11/2020;58:37,6;6,8565;-73,1001;151,4;      ;ISC      ;mb    ;3,3;IDC      ;mb    ;3,1;IDC      ;mbtmp ;3,7;CATAC    ;M     ;3,7;CATAC    ;MLv   ;3,7;RSNC     ;ML    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621559864;se  ;ISC      ;23/11/2020;21:39,4;6,8668;-73,0701;157,8;      ;FUNV     ;MW    ;3,6;RSNC     ;ML    ;2,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621560125;se  ;ISC      ;27/11/2020;54:37,2;6,9918;-73,0293;174,7;      ;FUNV     ;MW    ;3,6;RSNC     ;ML    ;2,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620964108;se  ;ISC      ;29/11/2020;41:28,2;6,8492;-73,0879;153;      ;CATAC    ;M     ;3,9;CATAC    ;mb    ;3,8;CATAC    ;MLv   ;4;RSNC     ;ML    ;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619595026;se  ;ISC      ;29/11/2020;57:56,3;6,8528;-73,0982;153,6;      ;RSNC     ;ML    ;3;CATAC    ;M     ;3,6;CATAC    ;mb    ;3,6;CATAC    ;MLv   ;3,5;IDC      ;mb    ;3,3;IDC      ;mbtmp ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620964116;se  ;ISC      ;30/11/2020;14:22,3;6,8409;-73,0955;154,4;      ;RSNC     ;ML    ;2,9;CATAC    ;M     ;3,7;CATAC    ;mb    ;3,8;CATAC    ;mB    ;3,9;CATAC    ;MLv   ;3,6;CATAC    ;Mw(mB);2,9;FUNV     ;MW    ;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621560372;se  ;ISC      ;30/11/2020;07:55,1;6,8652;-73,1103;158,7;      ;RSNC     ;ML    ;2,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620964147;se  ;ISC      ;3/12/2020;41:45,3;6,8681;-73,1094;159;      ;CATAC    ;M     ;3,5;CATAC    ;MLv   ;3,5;RSNC     ;ML    ;2,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621560731;se  ;ISC      ;6/12/2020;47:45,0;6,9462;-72,9983;169,5;      ;RSNC     ;ML    ;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619615567;se  ;ISC      ;7/12/2020;40:36,1;6,872;-73,0501;155,2;      ;ISC      ;mb    ;4;IDC      ;mb    ;3,3;IDC      ;mbtmp ;3,9;CATAC    ;M     ;3,9;CATAC    ;mb    ;3,7;CATAC    ;mB    ;4,1;CATAC    ;MLv   ;4;CATAC    ;Mw(mB);3,2;NEIC     ;mb    ;4;RSNC     ;ML    ;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619624612;se  ;ISC      ;11/12/2020;59:57,1;6,854;-73,1289;157,3;      ;RSNC     ;ML    ;3,4;IDC      ;mb    ;3,3;IDC      ;mbtmp ;4;FUNV     ;MW    ;4,1;CATAC    ;M     ;4;CATAC    ;mb    ;4;CATAC    ;mB    ;4,4;CATAC    ;MLv   ;4;CATAC    ;Mw(mB);3,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621561197;se  ;ISC      ;11/12/2020;53:15,7;6,858;-73,1388;160,5;      ;RSNC     ;ML    ;2,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621561327;se  ;ISC      ;13/12/2020;31:52,2;6,8426;-73,1197;165;      ;RSNC     ;ML    ;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621561330;se  ;ISC      ;13/12/2020;42:34,4;6,8507;-73,1405;155,8;      ;RSNC     ;ML    ;1,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621561333;se  ;ISC      ;13/12/2020;43:26,3;6,8259;-73,0966;152,8;      ;RSNC     ;ML    ;1,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621561507;se  ;RSNC     ;15/12/2020;40:22,8;6,77;-73,13;141;      ;RSNC     ;ML    ;1,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619626403;se  ;ISC      ;15/12/2020;31:47,3;6,8517;-73,1095;155,2;      ;IDC      ;mbtmp ;3,9;RSNC     ;ML    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620964260;se  ;ISC      ;16/12/2020;48:43,2;6,8619;-73,1132;157,8;      ;CATAC    ;M     ;3,6;CATAC    ;MLv   ;3,6;RSNC     ;ML    ;3;FUNV     ;MW    ;3,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619626449;se  ;ISC      ;16/12/2020;32:44,5;6,8391;-73,1489;155,6;      ;RSNC     ;ML    ;3,1;IDC      ;mb    ;3,3;IDC      ;mbtmp ;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619613958;se  ;ISC      ;16/12/2020;32:29,9;6,8197;-73,0763;158,7;      ;ISC      ;mb    ;4,7;VAO      ;mb    ;4,8;CATAC    ;M     ;4,9;CATAC    ;mb    ;4,9;CATAC    ;mB    ;4,9;CATAC    ;MLv   ;5,3;CATAC    ;Mw(mB);4,2;CATAC    ;MwMwp ;3,7;CATAC    ;Mwp   ;4,3;RSNC     ;ML    ;4,6;NEIC     ;mb    ;4,9;IDC      ;mb    ;4,1;IDC      ;mbtmp ;4,6;IDC      ;MS    ;3,3;GFZ      ;M     ;4,9;GFZ      ;mb    ;4,7;FUNV     ;MW    ;4,7;;;;;;;;;;;;;;;
619627994;se  ;ISC      ;17/12/2020;51:52,3;6,8651;-73,1293;154,6;      ;ISC      ;mb    ;3,2;IDC      ;mb    ;3;IDC      ;mbtmp ;3,7;RSNC     ;ML    ;3,3;CATAC    ;M     ;3,9;CATAC    ;mb    ;3,7;CATAC    ;MLv   ;4;FUNV     ;MW    ;3,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621561828;se  ;ISC      ;18/12/2020;50:49,8;6,861;-73,1239;143,5;      ;RSNC     ;ML    ;2,3;FUNV     ;MW    ;3,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621562049;se  ;ISC      ;21/12/2020;47:48,2;6,9213;-73,1498;141;      ;RSNC     ;ML    ;2,4;FUNV     ;MW    ;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619647085;se  ;ISC      ;22/12/2020;10:23,3;6,8563;-73,1163;154,3;      ;RSNC     ;ML    ;2,7;FUNV     ;MW    ;3,4;IDC      ;mb    ;2,7;IDC      ;mbtmp ;3,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
620964319;se  ;ISC      ;25/12/2020;24:20,4;6,8519;-73,1136;158,5;      ;RSNC     ;ML    ;2,9;FUNV     ;MW    ;3,6;CATAC    ;M     ;3,3;CATAC    ;MLv   ;3,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
619679993;se  ;ISC      ;25/12/2020;59:58,3;6,8462;-73,1068;151;      ;ISC      ;mb    ;3,4;RSNC     ;ML    ;3,1;IDC      ;mb    ;3,2;IDC      ;mbtmp ;3,8;CATAC    ;M     ;3,8;CATAC    ;MLv   ;3,8;FUNV     ;MW    ;3,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
